0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,156.2666667,156.2666667,156.2666667,156.2666667,156.2666667,156.2666667,156.2666667,156.2666667,156.2666667,156.2666667,156.2666667,156.2666667,156.2666667,156.2666667,156.2666667
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-36.1729346,-36.1729346,-36.1729346,-36.1729346,-36.1729346,-36.1729346,-36.1729346,-36.1729346,-36.1729346,-36.1729346,-36.1729346,-36.1729346,-36.1729346,-36.1729346,-36.1729346
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-120.0937321,-120.0937321,-120.0937321,-120.0937321,-120.0937321,-120.0937321,-120.0937321,-120.0937321,-120.0937321,-120.0937321,-120.0937321,-120.0937321,-120.0937321,-120.0937321,-120.0937321
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
